SchCode,School,City,County,Enrollment,Conditional_Num,Cond_Per,PBE_Num,PBE_Per,FRPM_Per
0111153,REAGAN ELEMENTARY,CLOVIS,FRESNO,134,7,0.052238806,1,0.007462687,0.325503349
0113563,BUD RANK ELEMENTARY,CLOVIS,FRESNO,133,0,0,2,0.015037594,0.167070225
0123869,ROGER S. ORAZE ELEMENTARY,FRESNO,FRESNO,134,7,0.052238806,0,0,0.542510092
6005847,COLE ELEMENTARY,CLOVIS,FRESNO,108,6,0.055555556,3,0.027777778,0.573834181
6005854,DRY CREEK ELEMENTARY,CLOVIS,FRESNO,107,0,0,4,0.037383178,0.177121773
6005862,FORT WASHINGTON ELEMENTARY,FRESNO,FRESNO,104,0,0,1,0.009615385,0.312714785
6005870,JEFFERSON ELEMENTARY,CLOVIS,FRESNO,95,5,0.052631579,2,0.021052632,0.700854719
6005888,NELSON ELEMENTARY,PINEDALE,FRESNO,79,2,0.025316456,1,0.012658228,0.622302175
6005904,SIERRA VISTA ELEMENTARY,CLOVIS,FRESNO,81,2,0.024691358,1,0.012345679,0.896281779
6005912,TARPEY ELEMENTARY,CLOVIS,FRESNO,124,7,0.056451613,0,0,0.864314795
6005920,TEMPERANCE-KUTNER ELEMENTARY,FRESNO,FRESNO,110,3,0.027272727,0,0,0.785326064
6005938,WELDON ELEMENTARY,CLOVIS,FRESNO,103,1,0.009708738,0,0,0.730061352
6097026,MIRAMONTE ELEMENTARY,CLOVIS,FRESNO,114,3,0.026315789,0,0,0.761513174
6100408,LINCOLN ELEMENTARY,FRESNO,FRESNO,97,7,0.072164948,0,0,0.538896739
6101984,COX ELEMENTARY,CLOVIS,FRESNO,96,5,0.052083333,1,0.010416667,0.513985991
6104624,MOUNTAIN VIEW ELEMENTARY,FRESNO,FRESNO,100,3,0.03,4,0.04,0.453804344
6106660,GETTYSBURG ELEMENTARY,CLOVIS,FRESNO,104,2,0.019230769,1,0.009615385,0.500775218
6108088,FANCHER CREEK ELEMENTARY,FRESNO,FRESNO,140,1,0.007142857,1,0.007142857,0.772493601
6108096,VALLEY OAK ELEMENTARY,FRESNO,FRESNO,94,0,0,0,0,0.191449821
6109235,PINEDALE ELEMENTARY,PINEDALE,FRESNO,86,5,0.058139535,0,0,0.885593235
6109243,RED BANK ELEMENTARY,CLOVIS,FRESNO,100,2,0.02,2,0.02,0.315445036
6109920,LIBERTY ELEMENTARY,FRESNO,FRESNO,80,4,0.05,5,0.0625,0.277777791
6110258,GARFIELD ELEMENTARY,CLOVIS,FRESNO,96,0,0,5,0.052083333,0.206327379
6112742,MAPLE CREEK ELEMENTARY,FRESNO,FRESNO,102,6,0.058823529,6,0.058823529,0.296137333
6113575,CEDARWOOD ELEMENTARY,CLOVIS,FRESNO,104,3,0.028846154,4,0.038461538,0.348623842
6113583,COPPER HILLS ELEMENTARY,FRESNO,FRESNO,62,1,0.016129032,3,0.048387097,0.225140706
6116313,CLOVIS ELEMENTARY,CLOVIS,FRESNO,113,3,0.026548673,3,0.026548673,0.619205296
6117550,CENTURY ELEMENTARY,CLOVIS,FRESNO,80,3,0.0375,1,0.0125,0.328317374
6120083,RIVERVIEW ELEMENTARY,FRESNO,FRESNO,64,3,0.046875,5,0.078125,0.18264249
6120091,FREEDOM ELEMENTARY,CLOVIS,FRESNO,76,0,0,2,0.026315789,0.312169313
6005961,HURON ELEMENTARY,HURON,FRESNO,152,0,0,0,0,0.968072951
6110209,HENRY F. BISHOP ELEMENTARY,COALINGA,FRESNO,152,5,0.032894737,1,0.006578947,0.850467265
6110217,ANNIE E. CHENEY KINDERGARTEN,COALINGA,FRESNO,83,2,0.024096386,0,0,0.778846145
6006043,MALAGA ELEMENTARY,FRESNO,FRESNO,40,4,0.1,0,0,0.927601814
6006050,MARSHALL ELEMENTARY,FOWLER,FRESNO,151,4,0.026490066,1,0.006622517,0.755656123
0106740,VALLEY PREPARATORY ACADEMY CHARTER,FRESNO,FRESNO,61,0,0,4,0.06557377,0.809523821
0108100,MOLLY S. BAKMAN ELEMENTARY,FRESNO,FRESNO,137,8,0.058394161,0,0,0.957746506
0108118,AKIRA YOKOMI ELEMENTARY,FRESNO,FRESNO,115,0,0,2,0.017391304,0.795586526
0111633,VALLEY ARTS AND SCIENCE ACADEMY -VASA-,FRESNO,FRESNO,36,1,0.027777778,1,0.027777778,0.883458674
0113811,DEBORAH A. WILLIAMS ELEMENTARY,FRESNO,FRESNO,125,21,0.168,0,0,0.998333335
0113829,MARIO G. OLMOS ELEMENTARY,FRESNO,FRESNO,134,5,0.037313433,0,0,0.910519958
0114355,SIERRA CHARTER,FRESNO,FRESNO,10,0,0,0,0,0.774399996
0119339,VANG PAO ELEMENTARY,FRESNO,FRESNO,138,4,0.028985507,0,0,0.930909097
0121533,MORRIS E. DAILEY CHARTER ELEMENTARY,FRESNO,FRESNO,69,0,0,2,0.028985507,0.462962955
0127514,KEPLER NEIGHBORHOOD,FRESNO,FRESNO,42,0,0,11,0.261904762,0.783919573
6006068,ADDAMS ELEMENTARY,FRESNO,FRESNO,140,17,0.121428571,0,0,0.918546379
6006076,AYNESWORTH ELEMENTARY,FRESNO,FRESNO,105,9,0.085714286,0,0,0.885321081
